Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-10-22,0.0,0.0,0.0,20.35,0.0,0.0
2014-10-23,0.0,0.0,0.0,20.35,0.0,0.0
2014-10-24,20.7,20.7,20.4,20.4,925.0,0.0
2014-10-27,0.0,0.0,0.0,20.55,0.0,725.0
2014-10-28,20.3,20.3,20.1,20.1,1396.0,725.0
2014-10-29,0.0,0.0,0.0,20.1,0.0,1305.0
2014-10-30,20.15,20.15,19.95,19.95,809.0,1305.0
2014-10-31,19.6,19.8,19.55,19.6,1565.0,1655.0
2014-11-03,19.75,19.75,19.75,19.8,221.0,2861.0
2014-11-04,20.05,20.1,20.05,20.05,567.0,3082.0
2014-11-05,19.85,19.85,19.8,19.9,391.0,3549.0
2014-11-06,19.75,19.9,19.55,19.8,3735.0,3709.0
2014-11-07,19.7,19.75,19.65,19.7,1197.0,5539.0
2014-11-10,19.6,19.65,19.6,19.6,710.0,6189.0
2014-11-11,19.6,19.6,19.35,19.35,765.0,6439.0
2014-11-12,19.5,19.5,19.35,19.55,146.0,6971.0
2014-11-13,19.45,19.6,19.35,19.5,4046.0,6971.0
2014-11-14,19.55,19.7,19.5,19.65,2804.0,8972.0
2014-11-17,19.65,19.7,19.6,19.6,436.0,10249.0
2014-11-19,19.5,19.8,19.5,19.8,466.0,10648.0
2014-11-20,19.95,20.1,19.95,20.1,2799.0,10889.0
2014-11-21,19.85,20.0,19.75,20.0,985.0,13185.0
2014-11-24,19.8,19.95,19.8,19.95,195.0,13717.0
2014-11-25,19.9,20.1,19.9,20.05,827.0,13838.0
2014-11-26,19.95,20.1,19.95,20.1,107.0,14037.0
2014-11-27,20.0,20.0,20.0,20.0,83.0,14004.0
2014-11-28,20.2,20.2,20.15,20.15,147.0,14063.0
2014-12-01,20.25,20.4,20.25,20.4,488.0,14069.0
2014-12-02,20.35,20.35,20.2,20.35,1714.0,13994.0
2014-12-03,20.1,20.1,20.0,20.1,1026.0,14111.0
2014-12-04,20.0,20.35,20.0,20.35,752.0,14201.0
2014-12-05,20.05,20.1,20.05,20.05,1773.0,13899.0
2014-12-08,20.3,20.3,20.1,20.25,301.0,15249.0
2014-12-09,20.7,20.9,20.6,20.9,154.0,15443.0
2014-12-10,20.7,21.0,20.7,20.95,141.0,15434.0
2014-12-11,21.0,21.35,20.9,21.1,384.0,15419.0
2014-12-12,22.15,22.45,21.9,22.3,986.0,15543.0
2014-12-15,22.1,22.65,22.0,22.75,1605.0,15911.0
2014-12-16,22.45,23.05,22.0,22.0,1552.0,16212.0
2014-12-17,22.5,22.7,22.3,22.35,818.0,16921.0
2014-12-18,21.3,21.6,21.15,21.4,1718.0,17204.0
2014-12-19,21.05,21.35,21.0,21.05,649.0,17842.0
2014-12-22,21.1,21.2,21.0,21.05,656.0,17850.0
2014-12-23,21.05,21.25,21.0,21.2,96.0,17849.0
2014-12-24,0.0,0.0,0.0,21.2,0.0,17846.0
2014-12-29,21.5,21.65,21.3,21.35,660.0,17846.0
2014-12-30,21.5,21.8,21.45,21.8,415.0,18396.0
2014-12-31,0.0,0.0,0.0,21.8,0.0,18677.0
2015-01-02,22.35,22.55,22.25,22.45,442.0,18677.0
2015-01-05,22.3,22.9,22.3,22.85,816.0,18776.0
2015-01-06,22.75,22.75,22.55,22.75,318.0,18523.0
2015-01-07,22.5,22.5,22.2,22.45,1618.0,18592.0
2015-01-08,21.85,22.15,21.75,21.7,15.0,18975.0
2015-01-09,21.65,22.2,21.55,22.2,788.0,18969.0
2015-01-12,22.3,22.4,22.15,22.25,1217.0,19523.0
2015-01-13,22.05,22.1,22.0,22.05,31.0,19469.0
2015-01-14,22.65,22.7,22.25,22.65,5043.0,19466.0
2015-01-15,22.15,22.8,22.15,22.45,694.0,22565.0
2015-01-16,22.85,23.05,22.6,22.8,3042.0,23088.0
2015-01-19,22.85,22.85,22.6,22.75,596.0,24993.0
2015-01-20,22.45,22.85,22.15,22.7,1232.0,24966.0
2015-01-21,22.75,23.0,22.6,22.65,227.0,24940.0
2015-01-22,22.3,22.45,21.85,22.05,2965.0,25004.0
2015-01-23,21.6,22.0,21.6,21.95,2199.0,25546.0
