Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2015-03-30,,,,,0.0,1196.2,0.0,0.0
2015-03-31,,,,,2.5,1193.7,0.0,0.0
2015-04-01,,,,,24.8,1218.5,0.0,0.0
2015-04-02,,,,,6.8,1211.7,0.0,0.0
2015-04-06,,,,,17.4,1229.1,0.0,0.0
2015-04-07,,,,,7.4,1221.7,0.0,0.0
2015-04-08,,,,,7.3,1214.4,0.0,0.0
2015-04-09,,,,,9.3,1205.1,0.0,0.0
2015-04-10,,,,,11.3,1216.4,0.0,0.0
2015-04-13,,,,,5.5,1210.9,0.0,0.0
2015-04-14,,,1203.5,,7.7,1203.2,0.0,0.0
2015-04-15,,,,,8.9,1212.1,209.0,0.0
2015-04-16,,,,,3.2,1208.9,0.0,150.0
2015-04-17,,,,,5.5,1214.4,0.0,150.0
2015-04-20,,,,,9.2,1205.2,0.0,150.0
2015-04-21,,,,,9.6,1214.8,0.0,150.0
2015-04-22,,,,,16.2,1198.6,0.0,150.0
2015-04-23,,,,,7.3,1205.9,0.0,150.0
2015-04-24,,,,,20.1,1185.8,0.0,150.0
2015-04-27,1212.9,1212.9,1212.8,,28.5,1214.3,2.0,150.0
2015-04-28,,,,,11.3,1225.6,0.0,152.0
2015-04-29,,,,,3.7,1221.9,1.0,152.0
2015-04-30,,,,,27.6,1194.3,0.0,152.0
2015-05-01,,,,,7.7,1186.6,0.0,152.0
2015-05-04,,,,,12.5,1199.1,0.0,152.0
2015-05-05,,,,,6.6,1205.7,0.0,152.0
2015-05-06,1203.4,1203.4,1203.4,,2.9,1202.8,2.0,152.0
2015-05-07,,,,,8.2,1194.6,0.0,150.0
2015-05-08,,,,,5.6,1200.2,1.0,150.0
2015-05-11,,,,,5.7,1194.5,0.0,151.0
2015-05-12,,,,,9.4,1203.9,0.0,151.0
2015-05-13,,,,,25.6,1229.5,1.0,151.0
2015-05-14,,,,,6.9,1236.4,0.0,151.0
2015-05-15,,,,,0.1,1236.3,0.0,151.0
2015-05-18,,,,,2.3,1238.6,0.0,151.0
2015-05-19,,,,,20.3,1218.3,5.0,151.0
2015-05-20,,,,,2.1,1220.4,0.0,151.0
2015-05-21,,,,,4.9,1215.5,0.0,151.0
2015-05-22,,,,,0.7,1216.2,0.0,151.0
2015-05-26,,,,,17.3,1198.9,0.0,151.0
2015-05-27,,,,,1.1,1197.8,0.0,151.0
2015-05-28,1200.8,1200.8,1197.0,,1.9,1199.7,3.0,151.0
2015-05-29,,,,,0.9,1200.6,0.0,151.0
2015-06-01,,,,,0.6,1200.0,54.0,151.0
2015-06-02,,,,,5.8,1205.8,0.0,151.0
2015-06-03,,,,,9.1,1196.7,2.0,151.0
2015-06-04,,,,,9.8,1186.9,0.0,151.0
2015-06-05,,,,,6.4,1180.5,0.0,151.0
2015-06-08,,,,,5.4,1185.9,0.0,151.0
2015-06-09,,,,,4.3,1190.2,0.0,151.0
2015-06-10,1200.5,1200.5,1200.5,,9.3,1199.5,1.0,151.0
2015-06-11,,,,,6.0,1193.5,0.0,151.0
2015-06-12,,,,,0.9,1192.6,0.0,151.0
2015-06-15,,,,,6.6,1199.2,0.0,151.0
2015-06-16,,,,,5.2,1194.0,0.0,151.0
2015-06-17,,,,,3.8,1190.2,0.0,151.0
2015-06-18,,,,,24.3,1214.5,0.0,151.0
2015-06-19,,,,,0.6,1213.9,0.0,151.0
2015-06-22,,,,,17.4,1196.5,0.0,151.0
2015-06-23,,,,,7.3,1189.2,0.0,151.0
2015-06-24,1184.0,1184.0,1184.0,,3.8,1185.4,1.0,151.0
2015-06-25,,,,,0.8,1184.6,0.0,152.0
2015-06-26,,,,,1.8,1186.4,0.0,152.0
2015-06-29,,,,,5.4,1191.8,0.0,152.0
2015-06-30,,,,,7.2,1184.6,0.0,152.0
2015-07-01,,,,,2.1,1182.5,0.0,152.0
2015-07-02,,,,,6.4,1176.1,5.0,152.0
2015-07-06,,,,,9.3,1185.4,0.0,152.0
2015-07-07,,,,,21.1,1164.3,0.0,152.0
2015-07-08,,,,,10.8,1175.1,0.0,152.0
2015-07-09,,,,,3.9,1171.2,0.0,152.0
2015-07-10,,,,,0.5,1170.7,0.0,152.0
2015-07-13,,,,,2.3,1168.4,0.0,152.0
2015-07-14,,,,,2.3,1166.1,0.0,152.0
2015-07-15,,,,,6.1,1160.0,0.0,152.0
2015-07-16,,,,,3.3,1156.7,0.0,152.0
2015-07-17,,,1143.8,1143.8,12.5,1144.2,0.0,152.0
2015-07-20,,,,,25.3,1118.9,0.0,152.0
2015-07-21,,,,,4.0,1114.9,0.0,152.0
2015-07-22,,,,,11.9,1103.0,0.0,152.0
2015-07-23,,,,,2.5,1105.5,0.0,152.0
2015-07-24,,,,,9.4,1096.1,0.0,152.0
2015-07-27,,,,,10.8,1106.9,0.0,152.0
2015-07-28,,,,,,1106.9,0.0,152.0
2015-07-29,,,,,3.2,1103.7,0.0,152.0
2015-07-30,,,,,4.4,1099.3,3.0,152.0
2015-07-31,,,,,5.7,1105.0,0.0,152.0
2015-08-03,,,,,5.9,1099.1,4.0,152.0
2015-08-04,1101.6,1101.6,1101.6,1101.6,1.4,1100.5,27.0,156.0
2015-08-05,,,,,4.7,1095.8,0.0,156.0
2015-08-06,,,,,4.5,1100.3,0.0,156.0
2015-08-07,,,,,4.2,1104.5,1.0,156.0
2015-08-10,,,,,10.0,1114.5,0.0,156.0
2015-08-11,,,,,3.1,1117.6,0.0,156.0
2015-08-12,1120.1,1125.5,1120.1,1125.5,15.9,1133.5,4.0,156.0
2015-08-13,,,,,7.9,1125.6,0.0,156.0
2015-08-14,,,,,2.8,1122.8,0.0,156.0
2015-08-17,,,,,5.6,1128.4,0.0,156.0
2015-08-18,,,,,1.5,1126.9,0.0,156.0
2015-08-19,,,,,10.9,1137.8,0.0,156.0
2015-08-20,1163.1,1163.1,1162.9,1163.0,25.1,1162.9,4.0,156.0
2015-08-21,1171.0,1172.0,1159.2,1165.6,5.9,1168.8,12.0,157.0
2015-08-24,,,1161.5,1161.5,6.7,1162.1,0.0,156.0
2015-08-25,1144.1,1146.8,1143.0,1146.8,15.2,1146.9,6.0,156.0
2015-08-26,,,,,14.1,1132.8,2.0,156.0
2015-08-27,,,,,1.8,1131.0,0.0,156.0
2015-08-28,1133.6,1147.0,1133.6,1147.0,11.2,1142.2,3.0,156.0
2015-08-31,1136.0,1136.0,1136.0,1136.0,1.5,1140.7,1.0,158.0
2015-09-01,,,,,6.9,1147.6,0.0,157.0
2015-09-02,,,,,6.3,1141.3,0.0,157.0
2015-09-03,1130.6,1130.6,1130.1,1130.4,9.5,1131.8,7.0,157.0
2015-09-04,,,,,3.0,1128.8,0.0,158.0
2015-09-08,1131.0,1131.0,1131.0,1131.0,0.6,1128.2,1.0,158.0
2015-09-09,,,,,19.2,1109.0,0.0,158.0
2015-09-10,,,,,7.3,1116.3,0.0,157.0
2015-09-11,,,,,5.9,1110.4,0.0,158.0
2015-09-14,,,,,4.3,1114.7,0.0,157.0
2015-09-15,,,,,5.1,1109.6,0.0,157.0
2015-09-16,1114.3,1114.3,1114.3,1114.3,16.5,1126.1,1.0,158.0
2015-09-17,,,,,1.8,1124.3,0.0,158.0
2015-09-18,,,,,20.0,1144.3,0.0,158.0
2015-09-21,,,,,4.9,1139.4,0.0,158.0
2015-09-22,,,,,8.2,1131.2,0.0,158.0
2015-09-23,,,,,6.7,1137.9,0.0,158.0
2015-09-24,,,,,22.1,1160.0,0.0,158.0
2015-09-25,,,,,8.1,1151.9,0.0,158.0
2015-09-28,,,,,13.9,1138.0,0.0,158.0
2015-09-29,,,,,5.0,1133.0,0.0,158.0
2015-09-30,,,,,11.9,1121.1,0.0,158.0
2015-10-01,,,,,1.5,1119.6,0.0,158.0
2015-10-02,,,,,22.3,1141.9,0.0,158.0
2015-10-05,1140.0,1140.0,1140.0,1140.0,1.1,1143.0,1.0,158.0
2015-10-06,,,,,8.7,1151.7,0.0,158.0
2015-10-07,1153.4,1153.4,1153.4,1153.4,2.3,1154.0,1.0,158.0
2015-10-08,,,,,4.4,1149.6,0.0,157.0
2015-10-09,1159.0,1159.0,1159.0,1159.0,12.0,1161.6,51.0,157.0
2015-10-12,1172.4,1172.4,1172.4,1172.4,8.7,1170.3,81.0,169.0
2015-10-13,,,,,0.8,1171.1,40.0,246.0
2015-10-14,,,,,14.0,1185.1,0.0,246.0
2015-10-15,1191.7,1191.7,1191.7,1191.7,7.6,1192.7,2.0,246.0
2015-10-16,1186.0,1187.7,1186.0,1186.3,4.2,1188.5,43.0,248.0
2015-10-19,1177.6,1177.6,1177.6,1177.6,10.3,1178.2,1.0,289.0
2015-10-20,1181.2,1181.2,1181.2,1181.2,4.6,1182.8,1.0,289.0
2015-10-21,1171.3,1172.3,1171.3,1172.1,10.6,1172.2,29.0,290.0
2015-10-22,1171.7,1172.8,1171.0,1171.0,1.1,1171.1,23.0,318.0
2015-10-23,1166.9,1166.9,1166.7,1166.7,3.2,1167.9,13.0,338.0
2015-10-26,,,,,3.5,1171.4,0.0,325.0
2015-10-27,,,,,0.5,1170.9,0.0,325.0
2015-10-28,,,,,10.6,1181.5,148.0,325.0
2015-10-29,,,,,28.6,1152.9,0.0,340.0
2015-10-30,,,,,5.9,1147.0,0.0,340.0
2015-11-02,,,,,5.4,1141.6,0.0,340.0
2015-11-03,1132.0,1132.0,1132.0,1132.0,21.8,1119.8,1.0,340.0
2015-11-04,1123.5,1123.5,1123.5,1123.5,7.8,1112.0,1.0,340.0
2015-11-05,,,,,1.8,1110.2,0.0,340.0
2015-11-06,1093.2,1093.2,1093.1,1093.1,15.9,1094.3,2.0,340.0
2015-11-09,,,,,0.5,1094.8,0.0,338.0
2015-11-10,,,,,0.2,1095.0,0.0,338.0
2015-11-11,1090.0,1090.0,1090.0,1090.0,4.0,1091.0,1.0,338.0
2015-11-12,,,,,4.0,1087.0,0.0,339.0
2015-11-13,,,,,,1087.0,0.0,339.0
2015-11-16,,,,,2.7,1089.7,0.0,339.0
2015-11-17,,,,,15.2,1074.5,0.0,339.0
2015-11-18,,,,,,1074.5,0.0,339.0
2015-11-19,,,,,9.1,1083.6,0.0,339.0
2015-11-20,,,,,1.8,1081.8,0.0,339.0
2015-11-23,,,,,9.6,1072.2,5.0,339.0
