Date,Open,High,Low,Settle,Volume,Interest
2015-01-19,0.0,0.0,0.0,425.1,0.0,139.0
2015-01-20,0.0,0.0,0.0,427.6,0.0,139.0
2015-01-21,429.3,429.3,429.3,430.65,1.0,139.0
2015-01-22,436.0,436.5,429.2,437.35,6.0,139.0
2015-01-23,446.0,446.0,442.95,443.85,7.0,143.0
2015-01-26,444.75,447.75,444.75,448.6,2.0,138.0
2015-01-27,445.0,445.0,442.5,443.85,5.0,139.0
2015-01-28,440.2,440.2,439.8,441.55,3.0,136.0
2015-01-29,0.0,0.0,0.0,442.0,0.0,133.0
2015-01-30,439.5,439.5,439.5,440.0,2.0,133.0
2015-02-02,436.6,440.0,436.6,440.15,3.0,132.0
2015-02-03,446.5,446.85,446.3,445.35,5.0,131.0
2015-02-04,441.05,441.05,441.05,444.05,1.0,130.0
2015-02-05,442.95,442.95,442.95,445.1,1.0,132.0
2015-02-06,444.0,445.15,444.0,444.55,4.0,133.0
2015-02-09,441.0,441.0,441.0,440.75,1.0,136.0
2015-02-10,0.0,0.0,0.0,443.4,0.0,137.0
2015-02-11,444.55,445.3,444.55,448.0,48.0,137.0
2015-02-12,452.45,452.75,450.45,450.8,5.0,182.0
2015-02-13,454.6,454.6,454.45,455.25,11.0,186.0
2015-02-16,0.0,0.0,0.0,453.1,0.0,198.0
2015-02-17,448.65,455.95,448.65,453.8,5.0,198.0
2015-02-18,0.0,0.0,0.0,457.6,0.0,196.0
2015-02-19,458.55,458.55,458.55,460.25,5.0,198.0
2015-02-20,459.3,459.3,458.0,460.2,6.0,198.0
2015-02-23,0.0,0.0,0.0,465.4,0.0,192.0
2015-02-24,0.0,0.0,0.0,470.35,0.0,192.0
2015-02-25,468.7,468.7,468.7,468.6,1.0,192.0
2015-02-26,0.0,0.0,0.0,472.6,0.0,192.0
2015-02-27,0.0,0.0,0.0,473.95,0.0,192.0
2015-03-02,0.0,0.0,0.0,475.75,0.0,192.0
2015-03-03,475.0,475.0,470.6,469.95,5.0,192.0
2015-03-04,474.35,474.35,474.35,473.6,1.0,188.0
2015-03-05,479.0,479.0,479.0,479.15,1.0,188.0
2015-03-06,481.2,481.2,480.1,479.9,11.0,188.0
2015-03-09,0.0,0.0,0.0,478.2,0.0,197.0
2015-03-10,473.55,473.55,473.55,473.3,2.0,197.0
2015-03-11,479.1,482.4,479.1,482.2,145.0,195.0
2015-03-12,0.0,0.0,0.0,481.75,0.0,308.0
2015-03-13,483.5,483.5,479.7,482.6,8.0,308.0
2015-03-16,486.25,488.5,486.25,488.3,6.0,309.0
2015-03-17,488.25,488.25,484.0,484.85,43.0,311.0
2015-03-18,484.45,486.75,484.45,486.7,13.0,352.0
2015-03-19,487.9,487.95,487.9,486.0,61.0,352.0
2015-03-20,487.15,490.4,487.15,489.4,5.0,363.0
2015-03-23,486.5,487.55,486.5,487.85,4.0,365.0
2015-03-24,490.5,490.5,488.05,489.6,2.0,365.0
2015-03-25,489.15,489.15,482.15,482.6,5.0,365.0
2015-03-26,478.05,478.05,478.05,477.25,1.0,364.0
2015-03-27,478.55,478.55,478.55,476.7,1.0,364.0
2015-03-30,0.0,0.0,0.0,485.55,0.0,365.0
2015-03-31,0.0,0.0,0.0,480.45,0.0,365.0
2015-04-01,481.95,481.95,481.95,480.9,1.0,365.0
2015-04-02,0.0,0.0,0.0,482.9,0.0,365.0
2015-04-07,488.9,492.9,488.9,493.6,5.0,365.0
2015-04-08,0.0,0.0,0.0,488.05,0.0,365.0
2015-04-09,0.0,0.0,0.0,492.65,0.0,365.0
2015-04-10,0.0,0.0,0.0,497.7,0.0,365.0
2015-04-13,0.0,0.0,0.0,499.5,0.0,365.0
2015-04-14,495.1,495.1,495.1,496.8,1.0,365.0
2015-04-15,500.1,500.1,499.0,498.15,18.0,365.0
2015-04-16,499.7,499.7,496.35,495.2,12.0,375.0
2015-04-17,494.9,494.9,485.9,486.25,12.0,384.0
2015-04-20,0.0,0.0,0.0,491.91,0.0,374.0
2015-04-21,497.1,497.1,497.1,495.2,1.0,374.0
2015-04-22,0.0,0.0,0.0,497.15,0.0,375.0
2015-04-23,495.3,495.3,495.3,495.13,20.0,375.0
2015-04-24,0.0,0.0,0.0,496.95,0.0,394.0
2015-04-27,492.35,502.6,492.35,502.26,6.0,394.0
2015-04-28,0.0,0.0,0.0,494.7,0.0,396.0
2015-04-29,0.0,0.0,0.0,482.2,0.0,396.0
2015-04-30,481.6,484.5,481.25,481.25,4.0,396.0
2015-05-04,486.0,486.0,486.0,484.5,1.0,400.0
2015-05-05,0.0,0.0,0.0,475.95,0.0,401.0
2015-05-06,471.5,471.5,470.75,471.6,2.0,401.0
2015-05-07,0.0,0.0,0.0,472.43,0.0,402.0
2015-05-08,476.5,482.75,476.5,484.55,13.0,403.0
2015-05-11,484.75,487.05,484.75,487.3,7.0,414.0
2015-05-12,483.95,484.5,481.0,483.45,37.0,418.0
2015-05-13,485.1,485.85,485.1,481.75,12.0,438.0
2015-05-14,485.6,486.85,485.6,486.95,78.0,449.0
2015-05-15,487.15,487.15,487.15,487.2,1.0,517.0
2015-05-18,482.95,484.65,482.45,486.25,4.0,517.0
2015-05-19,0.0,0.0,0.0,495.3,0.0,518.0
2015-05-20,496.3,497.9,496.3,498.05,2.0,518.0
2015-05-21,0.0,0.0,0.0,498.15,0.0,520.0
2015-05-22,0.0,0.0,0.0,498.5,0.0,520.0
2015-05-25,0.0,0.0,0.0,497.75,0.0,520.0
2015-05-26,491.6,491.95,491.6,492.9,2.0,520.0
2015-05-27,493.6,493.6,493.6,500.15,4.0,520.0
2015-05-28,500.3,500.3,500.3,498.83,5.0,520.0
2015-05-29,497.4,497.4,491.7,490.1,5.0,525.0
2015-06-01,0.0,0.0,0.0,488.7,0.0,524.0
2015-06-02,487.9,487.9,482.65,483.35,74.0,524.0
2015-06-03,0.0,0.0,0.0,484.15,0.0,597.0
2015-06-04,480.05,482.05,475.05,481.9,57.0,597.0
2015-06-05,476.0,477.8,474.25,475.97,14.0,631.0
2015-06-08,473.3,473.3,468.8,471.8,10.0,623.0
2015-06-09,471.65,471.65,468.55,471.15,13.0,630.0
2015-06-10,469.2,474.0,469.2,478.15,8.0,639.0
2015-06-11,477.45,485.3,477.45,481.45,41.0,646.0
2015-06-12,477.5,477.5,470.7,474.4,34.0,651.0
2015-06-15,469.65,471.6,467.8,469.6,122.0,672.0
2015-06-16,469.1,472.5,464.7,472.0,72.0,732.0
2015-06-17,473.4,473.4,466.3,468.4,75.0,750.0
2015-06-18,465.0,473.8,462.9,469.75,193.0,751.0
2015-06-19,471.0,476.35,469.75,472.2,132.0,842.0
2015-06-22,484.0,485.75,482.0,486.35,46.0,928.0
2015-06-23,490.55,493.75,490.15,491.1,84.0,907.0
2015-06-24,491.25,491.25,487.95,489.45,9.0,950.0
2015-06-25,490.45,492.0,490.3,489.4,7.0,897.0
2015-06-26,0.0,0.0,0.0,491.4,0.0,897.0
2015-06-29,463.4,478.0,463.4,473.9,6.0,897.0
2015-06-30,471.3,472.2,468.65,469.2,24.0,897.0
2015-07-01,473.75,480.95,472.4,479.75,41.0,902.0
2015-07-02,478.7,478.7,473.2,474.05,20.0,910.0
2015-07-03,473.2,473.65,469.25,471.15,227.0,887.0
2015-07-06,459.65,468.25,459.65,464.35,36.0,1022.0
2015-07-07,459.9,459.9,458.2,453.4,6.0,1019.0
2015-07-08,454.9,457.0,454.65,456.05,113.0,1013.0
2015-07-09,457.45,468.1,457.45,466.8,166.0,1114.0
2015-07-10,473.6,479.1,473.6,478.2,122.0,1155.0
2015-07-13,485.0,485.3,483.05,486.7,15.0,1213.0
2015-07-14,486.0,491.3,486.0,490.6,25.0,1193.0
2015-07-15,491.25,494.05,490.6,493.75,360.0,1190.0
2015-07-16,496.5,500.25,496.5,497.7,1134.0,1228.0
2015-07-17,497.45,498.9,497.05,497.4,42.0,1766.0
2015-07-20,498.95,501.9,498.95,499.0,22.0,1707.0
2015-07-21,500.25,500.6,495.25,495.75,49.0,1698.0
2015-07-22,492.05,494.65,492.05,493.3,5.0,1684.0
2015-07-23,496.95,496.95,490.35,493.5,737.0,1678.0
2015-07-24,490.6,495.5,483.95,486.95,46.0,1240.0
2015-07-27,484.5,485.65,477.1,478.5,105.0,1221.0
2015-07-28,481.3,484.0,479.45,482.5,9.0,1244.0
2015-07-29,483.75,488.55,482.05,486.3,412.0,1249.0
2015-07-30,490.4,492.2,489.0,491.8,37.0,1515.0
2015-07-31,493.05,493.05,489.35,492.15,27.0,1519.0
2015-08-03,492.4,497.75,492.4,497.25,7.0,1512.0
2015-08-04,495.85,497.65,495.85,496.6,32.0,1515.0
2015-08-05,499.15,500.6,497.1,500.45,35.0,1519.0
2015-08-06,499.15,500.4,498.15,498.8,1081.0,1515.0
2015-08-07,497.15,498.05,494.8,494.95,103.0,2192.0
2015-08-10,497.0,499.7,490.9,498.6,39.0,2200.0
2015-08-11,497.4,497.4,491.75,493.15,25.0,2211.0
2015-08-12,489.05,489.05,473.8,475.9,265.0,2207.0
2015-08-13,482.7,485.35,475.7,476.65,201.0,2280.0
2015-08-14,475.9,478.6,472.0,473.75,118.0,2309.0
2015-08-17,476.35,478.65,468.9,474.0,10855.0,2318.0
2015-08-18,475.2,480.65,472.95,478.9,28215.0,10629.0
2015-08-19,476.5,477.25,468.35,468.95,27758.0,30826.0
2015-08-20,468.85,469.15,454.25,458.7,22837.0,48357.0
2015-08-21,448.3,456.8,437.5,442.9,63247.0,53166.0
2015-08-24,431.1,432.9,400.6,419.65,100097.0,
