Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,22.0,22.0,21.75,21.8,1666.0,20626.0
2013-09-10,21.7,21.7,21.15,21.3,1537.0,20318.0
2013-09-11,21.15,21.25,20.95,20.95,1531.0,21050.0
2013-09-12,20.7,21.05,20.7,21.0,2069.0,21379.0
2013-09-13,20.9,21.15,20.8,21.0,1806.0,22428.0
2013-09-16,20.55,20.8,20.55,20.75,2304.0,23538.0
2013-09-17,21.15,21.15,20.65,20.75,2578.0,24586.0
2013-09-18,20.75,20.85,20.35,20.4,2501.0,26251.0
2013-09-19,20.0,20.1,19.65,20.0,3107.0,27457.0
2013-09-20,19.85,20.0,19.5,19.8,3818.0,27954.0
2013-09-23,19.7,20.15,19.4,20.05,3736.0,29564.0
2013-09-24,19.8,19.95,19.6,19.65,3826.0,30490.0
2013-09-25,19.8,19.85,19.55,19.6,2325.0,31070.0
2013-09-26,19.55,19.9,19.45,19.6,2242.0,32079.0
2013-09-27,19.4,19.85,19.4,19.7,2317.0,32309.0
2013-09-30,19.95,20.3,19.9,20.2,5735.0,32858.0
2013-10-01,20.2,20.3,19.65,20.05,2818.0,34459.0
2013-10-02,20.0,20.5,20.0,20.2,3491.0,34255.0
2013-10-03,20.2,20.8,20.2,20.75,6922.0,32705.0
2013-10-04,20.65,20.8,20.4,20.7,8950.0,32043.0
2013-10-08,21.0,21.65,20.85,21.6,10126.0,33605.0
2013-10-10,21.95,21.95,20.7,20.9,12789.0,33592.0
2013-10-11,20.8,20.9,20.0,20.05,9135.0,35668.0
2013-10-14,20.25,20.7,20.25,20.45,12680.0,34222.0
2013-10-15,20.0,20.15,19.5,19.75,16089.0,39464.0
2013-10-16,20.0,20.35,19.3,19.4,18644.0,45404.0
2013-10-17,19.3,19.3,18.2,18.2,11904.0,44461.0
2013-10-18,18.25,18.25,17.55,17.55,8702.0,43098.0
2013-10-21,17.55,17.8,17.5,17.6,8556.0,43025.0
2013-10-22,17.9,17.9,17.1,17.4,11100.0,39796.0
2013-10-23,17.7,18.05,17.6,17.8,3750.0,40673.0
2013-10-24,17.65,17.7,17.3,17.35,7055.0,39959.0
2013-10-25,17.65,17.65,17.25,17.25,2570.0,38978.0
2013-10-28,17.15,17.7,17.15,17.3,3308.0,37795.0
2013-10-29,17.5,17.5,16.85,16.9,3701.0,37931.0
2013-10-30,16.9,17.3,16.65,17.1,3912.0,38660.0
2013-10-31,17.1,17.25,16.8,16.95,4124.0,38722.0
2013-11-01,17.1,17.35,16.95,17.15,3013.0,37864.0
2013-11-04,17.05,17.25,17.0,17.05,1819.0,37728.0
2013-11-05,17.0,17.5,16.9,17.25,6885.0,36960.0
2013-11-06,17.05,17.2,16.75,17.1,2551.0,34742.0
2013-11-07,17.1,17.3,16.5,17.2,7245.0,34982.0
2013-11-08,17.55,17.75,17.1,17.35,13052.0,34699.0
2013-11-11,17.4,17.5,17.1,17.3,1935.0,28801.0
2013-11-12,17.15,17.45,17.1,17.45,2056.0,28865.0
2013-11-13,17.55,18.0,17.35,17.55,9093.0,27830.0
2013-11-14,16.9,17.05,16.5,16.55,8243.0,25635.0
2013-11-15,16.55,16.6,16.1,16.25,4760.0,23985.0
2013-11-18,16.4,16.45,15.5,15.75,9749.0,24518.0
2013-11-19,15.85,16.1,15.75,15.85,7447.0,20788.0
2013-11-20,15.9,15.9,15.15,15.26,1046.0,16642.0
