Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,0.0,0.0,0.0,23.3,775.0,9174.0
2013-09-10,23.15,23.15,22.8,23.1,220.0,9949.0
2013-09-11,22.8,22.8,22.8,22.85,77.0,10167.0
2013-09-12,22.8,22.85,22.7,22.75,443.0,10243.0
2013-09-13,22.9,22.9,22.9,22.85,100.0,10678.0
2013-09-16,22.8,22.8,22.75,22.7,1299.0,10778.0
2013-09-17,22.75,22.95,22.6,22.55,760.0,12077.0
2013-09-18,22.55,22.6,22.45,22.45,475.0,12832.0
2013-09-19,22.35,22.4,22.2,22.25,443.0,13378.0
2013-09-20,21.6,22.3,21.6,22.15,420.0,13768.0
2013-09-23,22.25,22.35,22.25,22.35,80.0,14088.0
2013-09-24,22.4,22.45,22.3,22.35,757.0,14083.0
2013-09-25,22.35,22.45,22.35,22.4,203.0,14348.0
2013-09-26,22.4,22.55,22.4,22.55,385.0,14410.0
2013-09-27,22.55,22.7,22.3,22.7,305.0,14646.0
2013-09-30,22.8,23.1,22.8,23.05,531.0,14746.0
2013-10-01,22.9,22.9,22.65,22.75,162.0,14935.0
2013-10-02,22.85,23.0,22.8,22.95,347.0,15040.0
2013-10-03,22.95,23.2,22.95,23.15,427.0,15332.0
2013-10-04,22.95,23.0,22.95,23.0,430.0,15659.0
2013-10-08,22.95,23.15,22.9,23.1,652.0,15909.0
2013-10-10,22.9,22.9,22.7,22.7,3351.0,17536.0
2013-10-11,22.65,22.65,22.4,22.55,848.0,18905.0
2013-10-14,22.6,22.8,22.6,22.7,441.0,19413.0
2013-10-15,22.2,22.2,22.2,22.1,21.0,19734.0
2013-10-16,22.25,22.25,21.6,21.8,1319.0,19734.0
2013-10-17,21.45,21.8,21.45,21.65,699.0,19597.0
2013-10-18,21.4,21.4,20.95,21.1,2279.0,19992.0
2013-10-21,21.1,21.15,21.05,21.2,2332.0,22248.0
2013-10-22,21.15,21.2,20.9,21.05,530.0,19975.0
2013-10-23,21.3,21.35,21.25,21.25,103.0,20459.0
2013-10-24,21.0,21.15,21.0,21.15,147.0,20417.0
2013-10-25,20.95,21.15,20.9,20.9,105.0,20541.0
2013-10-28,21.1,21.25,21.05,21.2,463.0,20492.0
2013-10-29,20.9,21.1,20.9,21.1,327.0,20889.0
2013-10-30,21.15,21.25,21.15,21.25,578.0,21206.0
2013-10-31,21.1,21.15,21.0,21.15,716.0,21626.0
2013-11-01,21.15,21.35,21.15,21.35,301.0,22074.0
2013-11-04,21.25,21.3,21.15,21.3,750.0,22375.0
2013-11-05,21.2,21.35,21.2,21.3,959.0,22325.0
2013-11-06,21.2,21.25,21.2,21.25,483.0,23104.0
2013-11-07,21.2,21.3,21.15,21.25,380.0,23587.0
2013-11-08,21.45,21.45,21.2,21.35,620.0,23937.0
2013-11-11,21.2,21.2,21.05,21.05,282.0,24456.0
2013-11-12,21.2,21.4,21.2,21.35,160.0,24306.0
2013-11-13,21.25,21.5,21.25,21.45,499.0,24456.0
2013-11-14,21.1,21.3,21.1,21.25,261.0,24774.0
2013-11-15,21.15,21.25,21.15,21.2,4951.0,24864.0
2013-11-18,21.2,21.2,21.05,21.1,669.0,23180.0
2013-11-19,21.15,21.15,21.05,21.15,464.0,23278.0
2013-11-20,21.0,21.1,20.95,21.0,2774.0,23652.0
2013-11-21,21.1,21.1,20.65,20.7,1206.0,24437.0
2013-11-22,20.7,20.7,20.45,20.5,854.0,23859.0
2013-11-25,20.35,20.35,20.2,20.25,2508.0,23173.0
2013-11-26,0.0,0.0,0.0,20.05,0.0,23770.0
2013-11-27,0.0,0.0,0.0,19.8,0.0,23466.0
2013-11-28,19.8,19.85,19.7,19.7,935.0,23753.0
2013-11-29,19.7,20.05,19.7,19.95,1109.0,23599.0
2013-12-02,0.0,0.0,0.0,19.9,0.0,23118.0
2013-12-03,0.0,0.0,0.0,20.2,0.0,22793.0
2013-12-04,20.05,20.6,20.05,20.25,1810.0,23780.0
2013-12-05,20.2,20.3,20.1,20.2,492.0,24444.0
2013-12-06,20.1,20.1,19.9,19.95,1839.0,24301.0
2013-12-09,19.9,19.9,19.55,19.65,1249.0,25169.0
2013-12-10,19.4,19.9,19.4,19.6,362.0,25326.0
2013-12-11,19.6,19.9,19.6,19.8,1072.0,25227.0
2013-12-12,19.95,20.15,19.85,19.95,1540.0,25661.0
2013-12-13,19.8,20.2,19.75,20.1,878.0,26226.0
2013-12-16,19.55,19.85,19.55,19.8,660.0,26473.0
2013-12-17,19.95,20.1,19.9,20.1,1178.0,26860.0
2013-12-18,19.95,19.95,19.55,19.65,4503.0,27388.0
2013-12-19,19.5,19.5,19.0,19.1,8121.0,29877.0
2013-12-20,19.0,19.0,18.85,18.9,1577.0,35926.0
2013-12-23,18.95,19.0,18.7,18.75,540.0,36389.0
2013-12-24,0.0,0.0,0.0,18.75,0.0,36608.0
2013-12-27,18.7,18.8,18.6,18.65,5158.0,36608.0
2013-12-30,18.7,18.8,18.6,18.65,818.0,38762.0
2014-01-02,18.45,19.05,18.45,18.95,775.0,38421.0
2014-01-03,18.9,18.9,18.7,18.75,379.0,38790.0
2014-01-06,18.65,18.85,18.5,18.85,2670.0,38619.0
2014-01-07,18.75,18.75,18.45,18.55,1575.0,38596.0
2014-01-08,18.65,18.75,18.55,18.65,2333.0,38658.0
2014-01-09,18.6,18.8,18.4,18.75,689.0,38983.0
2014-01-13,18.3,18.5,18.2,18.5,3159.0,39155.0
2014-01-14,18.7,18.7,18.4,18.45,580.0,37741.0
2014-01-15,18.25,18.35,18.2,18.3,1127.0,37869.0
2014-01-16,18.4,18.6,18.35,18.55,4773.0,37598.0
2014-01-17,18.4,18.6,18.35,18.45,4212.0,39813.0
2014-01-18,18.4,18.6,18.35,18.45,4212.0,39813.0
2014-01-20,18.4,18.55,18.0,18.1,4801.0,42399.0
2014-01-21,18.15,18.3,18.0,18.25,3368.0,42162.0
2014-01-22,18.0,18.4,18.0,18.2,2737.0,42402.0
2014-01-23,18.15,18.75,17.95,18.65,6872.0,42454.0
2014-01-24,18.45,19.8,18.35,19.6,13630.0,44246.0
2014-01-27,19.45,19.75,19.15,19.65,14115.0,38190.0
2014-01-28,19.35,19.75,19.3,19.55,6956.0,42759.0
2014-01-29,19.15,20.6,18.75,19.95,6116.0,47346.0
2014-01-30,20.05,20.45,19.55,20.05,5854.0,47312.0
2014-01-31,20.35,21.35,20.05,20.4,15193.0,48123.0
2014-02-03,20.6,21.75,20.45,21.65,10336.0,45178.0
2014-02-04,21.55,21.9,21.25,21.8,11399.0,41639.0
2014-02-05,21.85,22.2,21.6,21.95,5559.0,46343.0
2014-02-06,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-07,20.65,21.0,19.7,19.8,18145.0,47727.0
2014-02-08,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-09,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-10,19.7,20.0,19.5,19.7,9756.0,54953.0
2014-02-11,19.45,19.45,18.65,18.6,8658.0,52426.0
2014-02-12,18.55,18.75,18.2,18.7,8497.0,54797.0
2014-02-13,18.55,19.4,18.55,18.65,11217.0,54792.0
2014-02-14,18.45,18.65,18.05,18.1,16160.0,50829.0
2014-02-15,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-16,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-17,17.85,18.2,17.85,18.0,11945.0,53723.0
2014-02-18,17.9,18.6,17.85,17.85,12859.0,51204.0
2014-02-19,18.05,18.25,17.75,17.95,23004.0,50504.0
2014-02-20,18.75,19.05,18.25,18.35,7077.0,48916.0
2014-02-21,17.9,18.25,17.7,17.95,8415.0,49367.0
2014-02-22,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-23,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-02-24,18.0,18.1,17.65,17.75,7574.0,48438.0
2014-02-25,17.85,17.95,17.5,17.6,15700.0,48356.0
2014-02-26,17.6,18.05,17.45,17.6,9704.0,54241.0
2014-02-27,17.65,18.6,17.65,18.0,13555.0,55823.0
2014-02-28,18.1,18.65,17.7,17.75,15666.0,53028.0
2014-03-01,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-03-02,21.45,21.8,20.75,20.9,6872.0,47090.0
2014-03-03,18.95,20.3,18.95,20.3,33819.0,51145.0
2014-03-04,18.85,19.45,18.35,18.5,16735.0,41550.0
2014-03-05,18.55,18.6,18.2,18.6,5787.0,38567.0
2014-03-06,18.4,18.45,18.05,18.15,5049.0,36360.0
2014-03-07,18.15,19.5,18.1,19.45,20198.0,35672.0
2014-03-10,19.7,20.3,19.05,19.75,9921.0,36150.0
2014-03-11,19.55,19.7,19.1,19.65,8879.0,33902.0
2014-03-12,19.8,20.85,19.8,20.15,12082.0,34229.0
2014-03-13,19.95,21.45,19.75,21.45,9349.0,34869.0
2014-03-14,21.8,23.9,21.55,23.0,40997.0,35249.0
2014-03-17,22.65,22.75,21.5,21.55,23633.0,28125.0
2014-03-18,21.55,21.85,21.2,22.85,8012.0,14424.0
