Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-04-10,20.9,20.9,20.9,21.2,121.0,3066.0
2014-04-11,21.4,21.4,21.15,21.25,245.0,3066.0
2014-04-14,21.45,21.45,21.15,21.2,759.0,3228.0
2014-04-15,21.15,21.2,20.9,21.2,3537.0,3967.0
2014-04-16,20.95,20.95,20.9,20.95,6.0,6722.0
2014-04-17,20.8,20.9,20.7,20.75,164.0,6727.0
2014-04-22,20.7,20.7,20.5,20.6,666.0,6623.0
2014-04-23,20.65,20.7,20.65,20.7,5.0,7289.0
2014-04-24,20.65,20.85,20.65,20.7,51.0,7294.0
2014-04-25,20.8,21.0,20.8,20.9,134.0,7317.0
2014-04-28,20.85,20.85,20.7,20.8,44.0,7222.0
2014-04-29,20.55,20.55,20.5,20.55,118.0,7251.0
2014-04-30,20.6,20.6,20.5,20.5,125.0,7367.0
2014-05-02,20.45,20.5,20.4,20.55,124.0,7271.0
2014-05-05,20.65,20.65,20.65,20.6,10.0,7377.0
2014-05-06,20.5,20.65,20.5,20.6,5338.0,7377.0
2014-05-07,20.7,20.7,20.45,20.55,435.0,7437.0
2014-05-08,20.45,20.45,20.2,20.25,217.0,7849.0
2014-05-09,20.35,20.35,20.3,20.25,12.0,7957.0
2014-05-12,20.1,20.15,19.95,20.05,1325.0,7950.0
2014-05-13,19.9,19.9,19.75,19.8,182.0,9153.0
2014-05-14,19.85,19.9,19.8,19.85,217.0,9315.0
2014-05-15,19.75,20.15,19.75,20.1,3558.0,9400.0
2014-05-16,20.05,20.2,19.9,19.9,912.0,12454.0
2014-05-19,20.05,20.05,19.75,19.75,299.0,13356.0
2014-05-20,19.75,19.8,19.6,19.7,465.0,13512.0
2014-05-21,19.75,19.8,19.6,19.65,210.0,13485.0
2014-05-22,19.6,19.65,19.6,19.7,3.0,13440.0
2014-05-23,19.65,19.65,19.6,19.6,119.0,13440.0
2014-05-26,0.0,0.0,0.0,19.55,0.0,13454.0
2014-05-27,19.55,19.55,19.4,19.45,375.0,13454.0
2014-05-28,19.35,19.45,19.35,19.35,20.0,13752.0
2014-05-29,19.35,19.45,19.35,19.45,571.0,13753.0
2014-05-30,19.45,19.45,19.4,19.45,381.0,14286.0
2014-06-02,19.55,19.55,19.5,19.5,335.0,14659.0
2014-06-03,19.45,19.5,19.45,19.5,353.0,14916.0
2014-06-04,19.45,19.5,19.4,19.45,232.0,15185.0
2014-06-05,19.45,19.5,19.1,19.15,3454.0,15084.0
2014-06-06,18.9,18.95,18.65,18.8,3478.0,18518.0
2014-06-09,18.55,18.65,18.45,18.6,315.0,16091.0
2014-06-10,18.5,18.75,18.5,18.6,631.0,15741.0
2014-06-11,18.55,18.65,18.55,18.55,630.0,16140.0
2014-06-12,18.6,18.75,18.55,18.7,844.0,16432.0
2014-06-13,18.9,19.05,18.8,18.9,1258.0,17036.0
2014-06-16,18.85,19.0,18.8,18.95,274.0,17513.0
2014-06-17,18.8,18.9,18.8,18.8,1044.0,17524.0
2014-06-18,18.75,18.75,18.6,18.75,340.0,18208.0
2014-06-19,18.45,18.45,18.15,18.25,718.0,18168.0
2014-06-20,18.35,18.35,18.2,18.3,696.0,17791.0
2014-06-23,18.4,18.4,18.25,18.4,369.0,17594.0
2014-06-24,18.4,18.4,18.2,18.2,230.0,17734.0
2014-06-25,18.4,18.5,18.25,18.25,1447.0,17776.0
2014-06-26,18.15,18.4,18.15,18.25,416.0,18238.0
2014-06-27,18.2,18.25,18.2,18.25,341.0,18358.0
2014-06-30,18.2,18.25,18.15,18.15,1225.0,18377.0
2014-07-01,18.1,18.1,17.9,17.9,451.0,18658.0
2014-07-02,17.9,17.9,17.8,17.85,202.0,18786.0
2014-07-03,17.7,17.7,17.55,17.6,668.0,18862.0
2014-07-04,17.55,17.65,17.55,17.65,146.0,19121.0
2014-07-07,17.65,17.85,17.65,17.85,274.0,19139.0
2014-07-08,17.95,18.15,17.9,18.05,664.0,19176.0
2014-07-09,17.85,18.0,17.8,17.8,279.0,19367.0
2014-07-10,17.7,18.25,17.7,18.0,2888.0,19348.0
2014-07-11,18.0,18.05,17.85,17.95,2470.0,21542.0
2014-07-14,17.8,17.85,17.6,17.65,320.0,23491.0
2014-07-15,17.65,17.65,17.6,17.65,1354.0,23740.0
2014-07-16,17.6,17.65,17.4,17.65,288.0,23996.0
2014-07-17,17.7,17.9,17.7,17.85,171.0,23990.0
2014-07-18,18.0,18.05,17.75,17.75,419.0,24016.0
2014-07-21,17.95,18.1,17.8,18.0,1245.0,23884.0
2014-07-22,17.8,17.85,17.65,17.7,1073.0,23486.0
2014-07-23,17.8,17.85,17.7,17.8,40.0,24322.0
2014-07-24,17.95,17.95,17.7,17.85,967.0,24307.0
2014-07-25,18.0,18.2,17.85,18.15,70.0,24667.0
2014-07-28,18.1,18.2,18.0,18.1,70.0,24703.0
2014-07-29,18.0,18.0,17.85,18.0,58.0,24712.0
2014-07-30,17.95,18.15,17.85,18.05,769.0,24708.0
2014-07-31,18.3,18.75,18.3,18.7,986.0,24432.0
2014-08-01,18.9,19.1,18.5,18.9,693.0,24506.0
2014-08-04,19.05,19.2,18.8,19.05,897.0,24330.0
2014-08-05,18.85,19.05,18.75,18.8,1129.0,24485.0
