Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2014-04-30,,,,,,136.7,0.0,0.0
2014-05-01,137.75,137.8,137.725,137.5,0.8,137.5,3.0,0.0
2014-05-02,,138.2,,,,137.5,0.0,2.0
2014-05-05,,138.5,,138.0,,137.5,0.0,2.0
2014-05-06,,138.65,,138.5,1.0,138.5,0.0,2.0
2014-05-07,,,,,,138.5,0.0,2.0
2014-05-08,138.5,138.5,138.5,,,138.5,2.0,2.0
2014-05-09,,138.75,,,,138.5,0.0,4.0
2014-05-12,,138.95,,138.75,0.25,138.75,0.0,4.0
2014-05-13,,139.05,,,,138.75,0.0,4.0
2014-05-14,,139.5,,139.25,0.5,139.25,0.0,4.0
2014-05-15,139.15,139.75,139.15,,,139.25,1.0,4.0
2014-05-16,140.0,140.0,140.0,,,139.25,1.0,5.0
2014-05-19,140.0,140.725,140.0,140.25,1.0,140.25,2.0,6.0
2014-05-20,140.35,140.5,140.3,140.3,,140.25,6.0,8.0
2014-05-21,,,,,,140.25,3.0,12.0
2014-05-22,,,,,,140.25,0.0,12.0
2014-05-23,139.75,140.325,139.5,140.0,0.25,140.0,4.0,12.0
2014-05-27,,,,,,140.0,0.0,12.0
2014-05-28,,,,,,140.0,0.0,12.0
2014-05-29,141.0,141.0,140.95,140.75,0.75,140.75,3.0,12.0
2014-05-30,,,,,,140.75,0.0,15.0
2014-06-02,140.825,140.825,140.825,,,140.75,1.0,15.0
2014-06-03,,141.0,,141.0,0.25,141.0,0.0,16.0
2014-06-04,141.5,141.7,141.5,141.5,0.5,141.5,5.0,16.0
2014-06-05,,142.25,,142.25,0.75,142.25,1.0,20.0
2014-06-06,142.25,142.5,142.2,,,142.25,10.0,21.0
2014-06-09,143.525,143.8,143.25,143.25,1.0,143.25,19.0,31.0
2014-06-10,143.8,144.2,143.8,144.0,0.75,144.0,8.0,47.0
2014-06-11,143.775,143.775,143.775,,,144.0,1.0,55.0
2014-06-12,144.0,146.0,144.0,145.0,1.0,145.0,61.0,56.0
2014-06-13,145.825,146.65,145.825,146.0,1.0,146.0,23.0,88.0
2014-06-16,146.15,146.4,146.15,,,146.0,5.0,103.0
2014-06-17,147.0,147.05,146.025,146.1,0.1,146.1,22.0,107.0
2014-06-18,145.825,145.825,144.175,,,146.1,6.0,123.0
2014-06-19,146.625,147.15,146.0,146.0,0.1,146.0,23.0,123.0
2014-06-20,145.625,145.75,145.6,,,146.0,7.0,133.0
2014-06-23,146.5,146.6,146.475,146.6,0.6,146.6,24.0,136.0
2014-06-24,146.875,147.9,146.875,147.7,1.1,147.7,62.0,149.0
2014-06-25,147.925,148.925,147.8,148.5,0.8,148.5,53.0,182.0
2014-06-26,149.0,149.425,149.0,149.0,0.5,149.0,31.0,204.0
2014-06-27,149.0,149.0,148.9,148.9,0.1,148.9,1.0,214.0
2014-06-30,149.425,149.525,148.5,148.5,0.4,148.5,32.0,215.0
2014-07-01,148.2,149.6,148.2,149.5,1.0,149.5,32.0,221.0
2014-07-02,149.85,150.5,149.775,149.7,0.2,149.7,57.0,244.0
2014-07-03,150.475,150.475,149.975,,,149.7,27.0,284.0
2014-07-07,150.0,150.0,149.55,149.6,0.1,149.6,58.0,296.0
2014-07-08,149.1,149.25,148.75,149.25,0.35,149.25,14.0,328.0
2014-07-09,149.25,149.5,146.975,147.0,2.25,147.0,37.0,331.0
2014-07-10,146.65,146.65,145.225,145.75,1.25,145.75,23.0,347.0
2014-07-11,145.0,145.4,144.75,145.25,0.5,145.25,7.0,335.0
2014-07-14,144.55,145.25,144.55,,,145.25,9.0,334.0
2014-07-15,145.3,145.3,145.3,,,145.25,2.0,334.0
2014-07-16,145.25,145.4,145.0,145.0,0.25,145.0,13.0,334.0
2014-07-17,146.1,146.5,146.0,146.35,1.35,146.35,30.0,334.0
2014-07-18,146.05,146.675,146.05,,,146.35,35.0,349.0
2014-07-21,146.375,147.075,146.375,146.85,0.5,146.85,8.0,342.0
2014-07-22,147.0,148.5,147.0,148.0,1.15,148.0,26.0,342.0
2014-07-23,147.975,147.975,147.0,147.0,0.5,147.5,18.0,357.0
2014-07-24,148.2,148.575,146.75,147.75,0.25,147.75,48.0,360.0
2014-07-25,148.45,148.7,147.975,147.8,0.05,147.8,113.0,365.0
2014-07-28,148.65,149.5,148.65,149.5,1.7,149.5,23.0,432.0
2014-07-29,149.5,149.65,149.025,149.5,,149.5,69.0,442.0
2014-07-30,149.75,150.0,149.3,149.625,0.125,149.625,95.0,487.0
2014-07-31,149.3,149.3,148.2,148.25,1.125,148.5,28.0,550.0
2014-08-01,147.575,147.95,146.375,147.7,0.8,147.7,14.0,546.0
2014-08-04,147.7,148.0,147.45,148.0,0.3,148.0,55.0,553.0
2014-08-05,147.7,148.1,147.625,147.9,,148.0,50.0,588.0
2014-08-06,147.1,148.425,147.075,148.4,0.4,148.4,59.0,596.0
2014-08-07,148.4,148.75,147.05,147.75,0.65,147.75,80.0,623.0
2014-08-08,147.05,147.175,144.95,145.0,2.75,145.0,25.0,634.0
2014-08-11,145.05,146.5,144.725,146.35,1.35,146.35,115.0,644.0
2014-08-12,146.0,146.0,145.0,145.5,0.8,145.55,148.0,678.0
2014-08-13,145.025,145.8,145.0,145.4,0.1,145.45,121.0,700.0
2014-08-14,145.9,146.2,145.2,146.2,0.75,146.2,61.0,701.0
2014-08-15,146.525,148.5,146.5,148.5,2.3,148.5,228.0,698.0
2014-08-18,148.2,148.9,147.7,148.9,0.4,148.9,413.0,699.0
2014-08-19,148.75,149.15,147.9,148.5,0.4,148.5,121.0,780.0
2014-08-20,147.85,147.85,146.25,146.6,1.9,146.6,198.0,818.0
2014-08-21,146.325,146.325,145.375,145.5,1.1,145.5,48.0,768.0
2014-08-22,146.0,146.1,145.5,,,145.5,12.0,791.0
2014-08-25,146.225,146.375,146.075,146.1,0.6,146.1,22.0,795.0
2014-08-26,146.075,146.75,146.075,146.3,0.2,146.3,29.0,794.0
2014-08-27,145.6,145.6,145.05,145.05,1.25,145.05,19.0,797.0
2014-08-28,145.6,146.65,145.2,146.1,1.05,146.1,68.0,798.0
2014-08-29,146.1,147.0,146.025,146.6,0.5,146.6,90.0,816.0
2014-09-02,147.375,148.65,147.375,147.5,0.9,147.5,281.0,838.0
2014-09-03,147.8,149.0,147.65,148.75,1.25,148.75,250.0,1013.0
2014-09-04,149.0,149.25,147.5,148.5,0.25,148.5,289.0,1159.0
2014-09-05,149.0,149.5,148.65,149.25,0.75,149.25,133.0,1269.0
2014-09-08,149.5,149.5,148.825,149.5,0.25,149.5,237.0,1354.0
2014-09-09,149.3,149.95,149.3,149.9,0.4,149.9,93.0,1426.0
2014-09-10,150.0,150.25,148.5,149.825,0.075,149.825,199.0,1470.0
2014-09-11,150.0,150.25,148.775,150.25,0.425,150.25,160.0,1540.0
2014-09-12,150.0,150.25,148.8,150.2,0.05,150.2,62.0,1555.0
2014-09-15,149.4,149.85,149.3,149.7,0.5,149.7,51.0,1566.0
2014-09-16,149.5,149.7,149.125,149.55,0.15,149.55,100.0,1577.0
2014-09-17,149.5,150.5,149.5,150.3,0.75,150.3,144.0,1592.0
2014-09-18,150.25,150.5,149.5,150.5,0.2,150.5,64.0,1648.0
2014-09-19,150.2,151.0,150.2,150.9,0.3,150.8,94.0,1656.0
2014-09-22,150.5,151.0,149.55,150.6,0.2,150.6,145.0,1725.0
2014-09-23,150.325,151.0,150.25,150.9,0.3,150.9,239.0,1827.0
2014-09-24,150.6,151.275,150.4,151.15,0.25,151.15,158.0,1980.0
2014-09-25,151.35,151.375,150.75,151.3,0.15,151.3,197.0,2081.0
2014-09-26,151.0,152.8,151.0,152.8,1.5,152.8,474.0,2176.0
2014-09-29,151.875,153.55,151.6,153.25,0.45,153.25,231.0,2430.0
2014-09-30,153.0,153.275,152.075,152.6,0.65,152.6,203.0,2546.0
2014-10-01,152.2,153.3,151.875,153.2,0.7,153.3,232.0,2653.0
2014-10-02,153.35,153.5,152.375,153.5,0.2,153.5,259.0,2735.0
2014-10-03,153.55,153.95,152.9,153.5,0.05,153.55,142.0,2795.0
2014-10-06,153.45,154.35,153.35,154.35,0.8,154.35,350.0,2820.0
2014-10-07,154.5,156.4,154.25,155.9,1.55,155.9,862.0,2928.0
2014-10-08,155.7,156.7,155.3,156.3,0.4,156.3,739.0,3395.0
2014-10-09,157.075,157.425,154.0,156.35,0.05,156.35,537.0,3810.0
2014-10-10,155.7,155.775,153.9,155.2,1.15,155.2,277.0,3998.0
2014-10-13,155.35,156.35,155.2,156.35,1.15,156.35,193.0,3982.0
2014-10-14,156.0,156.025,153.775,154.25,2.1,154.25,223.0,4080.0
2014-10-15,154.475,154.475,151.25,152.0,2.25,152.0,379.0,4125.0
2014-10-16,152.0,153.6,151.7,153.6,1.6,153.6,250.0,4058.0
2014-10-17,152.325,152.425,152.05,152.4,1.2,152.4,142.0,4127.0
2014-10-20,153.0,154.1,152.5,154.1,1.7,154.1,236.0,4082.0
2014-10-21,152.95,154.5,152.725,153.4,0.7,153.4,266.0,4115.0
2014-10-22,153.0,154.0,153.0,153.9,0.5,153.9,190.0,4153.0
2014-10-23,154.125,154.9,153.975,154.9,1.0,154.9,139.0,4171.0
2014-10-24,154.725,155.0,152.75,153.5,1.4,153.5,178.0,4227.0
2014-10-27,153.475,154.65,152.875,154.6,1.1,154.6,239.0,4287.0
2014-10-28,154.2,154.25,153.125,154.25,0.35,154.25,511.0,4331.0
2014-10-29,154.35,154.6,153.15,153.9,0.35,153.9,614.0,4693.0
2014-10-30,153.925,154.775,153.8,154.55,0.65,154.55,290.0,4800.0
2014-10-31,154.425,154.675,153.725,154.25,0.3,154.25,471.0,4812.0
2014-11-03,154.0,155.125,153.875,154.9,0.65,154.9,400.0,4915.0
2014-11-04,154.75,155.25,154.45,155.25,0.35,155.25,233.0,4962.0
2014-11-05,154.7,155.325,154.125,154.65,0.6,154.65,418.0,5072.0
2014-11-06,154.65,155.25,154.65,155.25,0.6,155.25,201.0,5121.0
2014-11-07,154.925,155.5,154.65,155.4,0.15,155.4,244.0,5164.0
2014-11-10,155.25,155.75,154.925,155.4,,155.4,188.0,5221.0
2014-11-11,155.85,156.1,154.875,156.1,0.7,156.1,139.0,5286.0
2014-11-12,156.0,156.925,155.6,156.9,0.8,156.9,403.0,5310.0
2014-11-13,156.975,157.875,156.875,157.8,0.9,157.8,496.0,5459.0
2014-11-14,157.5,158.3,157.5,158.3,0.5,158.3,727.0,5647.0
2014-11-17,158.275,158.725,157.875,158.6,0.3,158.6,492.0,5834.0
2014-11-18,158.4,158.9,158.2,158.825,0.225,158.825,153.0,5890.0
2014-11-19,158.55,159.0,158.0,158.8,0.025,158.8,370.0,5918.0
2014-11-20,158.825,159.25,157.9,159.25,0.45,159.25,582.0,6024.0
2014-11-21,159.0,160.4,159.0,160.1,0.85,160.1,395.0,6088.0
2014-11-24,159.65,159.925,158.0,159.4,0.7,159.4,649.0,6184.0
2014-11-25,158.675,159.025,157.925,158.75,0.65,158.75,460.0,6171.0
2014-11-26,158.55,159.225,157.775,158.2,0.55,158.2,483.0,6223.0
2014-11-28,157.65,159.5,157.65,159.5,1.3,159.5,172.0,6276.0
2014-12-01,158.95,160.05,158.25,160.05,0.55,160.05,463.0,6336.0
2014-12-02,159.9,160.15,158.65,159.8,0.25,159.8,520.0,6423.0
2014-12-03,159.025,159.025,157.625,158.7,1.1,158.7,649.0,6427.0
2014-12-04,158.55,159.05,158.125,158.5,0.2,158.5,409.0,6331.0
2014-12-05,158.15,158.5,156.7,157.45,1.05,157.45,753.0,6411.0
2014-12-08,157.15,157.275,154.45,154.45,3.0,154.45,1042.0,6523.0
2014-12-09,154.75,155.1,154.15,154.55,0.1,154.55,629.0,6482.0
2014-12-10,154.45,154.675,153.175,154.3,0.25,154.3,735.0,6497.0
2014-12-11,154.325,154.325,152.925,153.35,0.95,153.35,963.0,6607.0
2014-12-12,153.35,153.525,151.5,152.1,1.25,152.1,1286.0,6832.0
2014-12-15,151.775,152.0,149.2,150.2,1.9,150.2,1854.0,7002.0
2014-12-16,149.5,149.5,147.2,147.2,3.0,147.2,1756.0,7171.0
2014-12-17,144.8,150.15,144.2,147.8,0.325,147.525,3027.0,7963.0
2014-12-18,147.675,150.525,146.85,149.65,2.125,149.65,1814.0,8049.0
2014-12-19,150.4,152.65,150.325,152.15,2.6,152.25,924.0,7607.0
2014-12-22,152.225,153.225,152.175,152.75,0.55,152.8,734.0,7455.0
2014-12-23,152.75,152.9,151.425,151.55,1.15,151.65,1579.0,7366.0
2014-12-24,151.1,151.75,150.525,151.15,0.575,151.075,898.0,7836.0
2014-12-26,151.225,151.75,149.825,151.6,0.475,151.55,783.0,7985.0
2014-12-29,152.275,153.525,152.275,153.5,1.925,153.475,1276.0,8021.0
2014-12-30,153.675,154.325,152.975,153.85,0.425,153.9,823.0,8162.0
2014-12-31,153.7,154.65,152.475,154.0,0.125,154.025,1038.0,8316.0
2015-01-02,154.7,156.55,154.6,156.15,2.1,156.125,1099.0,8377.0
2015-01-05,156.525,157.3,156.325,156.95,0.725,156.85,1015.0,8527.0
2015-01-06,156.775,157.075,154.625,155.75,1.1,155.75,1219.0,8879.0
2015-01-07,156.0,156.075,153.85,154.4,1.425,154.325,2285.0,9120.0
2015-01-08,154.65,154.95,151.325,152.6,1.8,152.525,1527.0,9843.0
2015-01-09,152.15,152.15,149.525,149.8,2.95,149.575,1158.0,10068.0
2015-01-12,149.5,152.2,149.2,150.55,0.975,150.55,946.0,10217.0
2015-01-13,150.825,152.05,148.975,149.6,1.0,149.55,2622.0,10341.0
2015-01-14,149.05,150.05,147.1,148.4,1.15,148.4,2872.0,10265.0
2015-01-15,148.375,149.1,146.9,148.05,0.425,147.975,3007.0,10663.0
2015-01-16,147.15,148.525,146.275,147.7,0.275,147.7,2032.0,10246.0
2015-01-20,147.525,147.9,144.7,146.4,1.325,146.375,2372.0,10156.0
2015-01-21,146.5,147.45,145.3,147.2,0.825,147.2,1824.0,10415.0
