Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2015-10-28,,,,,0.0,1018.5,0.0,0.0
2015-10-29,,,,,19.5,999.0,0.0,0.0
2015-10-30,,,,,4.5,994.5,0.0,0.0
2015-11-02,,,,,10.8,983.7,0.0,0.0
2015-11-03,,,,,16.3,967.4,0.0,0.0
2015-11-04,,,,,7.6,959.8,0.0,0.0
2015-11-05,,,,,1.9,957.9,0.0,0.0
2015-11-06,,,,,13.2,944.7,0.0,0.0
2015-11-09,,,,,25.7,919.0,0.0,0.0
2015-11-10,,,,,14.8,904.2,0.0,0.0
2015-11-11,,,,,17.1,887.1,0.0,0.0
2015-11-12,,,,,5.6,881.5,0.0,0.0
2015-11-13,,,,,13.1,868.4,0.0,0.0
2015-11-16,,,,,1.7,870.1,0.0,0.0
2015-11-17,,,,,10.3,859.8,0.0,0.0
2015-11-18,,,,,6.8,853.0,0.0,0.0
2015-11-19,,,,,9.9,862.9,0.0,0.0
2015-11-20,,,,,2.2,860.7,0.0,0.0
2015-11-23,,,,,8.5,852.2,0.0,0.0
2015-11-24,,,,,5.6,846.6,0.0,0.0
2015-11-25,,,,,2.4,849.0,0.0,0.0
2015-11-27,,,,,8.0,841.0,0.0,0.0
2015-11-30,,,,,2.7,838.3,0.0,0.0
2015-12-01,,,,,2.5,840.8,0.0,0.0
2015-12-02,,,,,3.3,837.5,0.0,0.0
2015-12-03,,,,,15.2,852.7,0.0,0.0
2015-12-04,,,,,32.9,885.6,0.0,0.0
2015-12-07,,,,,17.2,868.4,0.0,0.0
2015-12-08,,,,,16.9,851.5,0.0,0.0
2015-12-09,,,,,19.0,870.5,0.0,0.0
2015-12-10,,,,,9.9,860.6,0.0,0.0
2015-12-11,,,,,12.2,848.4,0.0,0.0
2015-12-14,,,,,6.3,854.7,0.0,0.0
2015-12-15,,,,,5.5,860.2,0.0,0.0
2015-12-16,,,,,20.2,880.4,0.0,0.0
2015-12-17,,,,,31.6,848.8,1.0,0.0
2015-12-18,,862.0,,862.0,15.9,864.7,0.0,1.0
2015-12-21,881.5,881.5,881.5,881.5,20.6,885.3,1.0,1.0
2015-12-22,,,,,8.3,877.0,0.0,0.0
2015-12-23,,,,,4.6,872.4,0.0,0.0
2015-12-24,,,,,16.3,888.7,0.0,0.0
2015-12-28,,,,,2.0,886.7,0.0,0.0
2015-12-29,,,,,9.3,896.0,0.0,0.0
2015-12-30,879.8,879.9,879.8,879.9,19.8,876.2,2.0,0.0
2015-12-31,,,,,21.1,897.3,0.0,2.0
2016-01-04,,,,,8.8,888.5,0.0,2.0
2016-01-05,,,,,5.4,893.9,0.0,2.0
2016-01-06,,,,,14.9,879.0,0.0,2.0
2016-01-07,870.0,874.7,870.0,874.7,2.6,881.6,2.0,2.0
2016-01-08,883.7,890.6,883.7,890.6,1.2,882.8,4.0,2.0
