Date,Open,High,Low,Settle,Volume,Interest
2013-11-09,0.0,0.0,0.0,4056.5,0.0,0.0
2013-11-10,0.0,0.0,0.0,4056.5,0.0,0.0
2013-11-11,0.0,0.0,0.0,4087.5,0.0,0.0
2013-11-12,0.0,0.0,0.0,4062.5,0.0,0.0
2013-11-13,0.0,0.0,0.0,4039.0,0.0,0.0
2013-11-14,0.0,0.0,0.0,4082.0,0.0,0.0
2013-11-15,0.0,0.0,0.0,4096.5,0.0,0.0
2013-11-16,0.0,0.0,0.0,4096.5,0.0,0.0
2013-11-17,0.0,0.0,0.0,4096.5,0.0,0.0
2013-11-18,0.0,0.0,0.0,4127.0,0.0,0.0
2013-11-19,0.0,0.0,0.0,4075.0,0.0,0.0
2013-11-20,0.0,0.0,0.0,4073.0,0.0,0.0
2013-11-21,0.0,0.0,0.0,4059.0,0.0,0.0
2013-11-22,0.0,0.0,0.0,4083.5,0.0,0.0
2013-11-23,0.0,0.0,0.0,4083.5,0.0,0.0
2013-11-24,0.0,0.0,0.0,4083.5,0.0,0.0
2013-11-25,0.0,0.0,0.0,4105.5,0.0,0.0
2013-11-26,0.0,0.0,0.0,4083.0,0.0,0.0
2013-11-27,0.0,0.0,0.0,4098.0,0.0,0.0
2013-11-28,0.0,0.0,0.0,4107.5,0.0,0.0
2013-11-29,0.0,0.0,0.0,4101.0,0.0,0.0
2013-11-30,0.0,0.0,0.0,4101.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,4101.0,0.0,0.0
2013-12-02,0.0,0.0,0.0,4092.0,0.0,0.0
2013-12-03,0.0,0.0,0.0,3979.0,0.0,0.0
2013-12-04,0.0,0.0,0.0,3954.0,0.0,0.0
2013-12-05,0.0,0.0,0.0,3907.0,0.0,0.0
2013-12-06,0.0,0.0,0.0,3938.0,0.0,0.0
2013-12-07,0.0,0.0,0.0,3938.0,0.0,0.0
2013-12-08,0.0,0.0,0.0,3938.0,0.0,0.0
2013-12-09,0.0,0.0,0.0,3941.5,0.0,0.0
2013-12-10,0.0,0.0,0.0,3897.5,0.0,0.0
