Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-02-06,0.0,0.0,0.0,387.8,0.0,22.0
2014-02-07,0.0,0.0,0.0,388.9,0.0,25.0
2014-02-08,0.0,0.0,0.0,388.9,0.0,25.0
2014-02-09,0.0,0.0,0.0,388.9,0.0,25.0
2014-02-10,390.4,390.4,389.2,389.05,2.0,25.0
2014-02-11,392.0,392.9,392.0,394.2,5.0,25.0
2014-02-12,397.6,397.6,397.6,397.6,2.0,25.0
2014-02-13,396.8,396.8,396.8,397.2,1.0,26.0
2014-02-14,398.0,399.45,398.0,399.15,5.0,27.0
2014-02-15,398.0,399.45,398.0,399.15,5.0,27.0
2014-02-16,398.0,399.45,398.0,399.15,5.0,27.0
2014-02-17,401.6,401.65,401.6,401.5,21.0,29.0
2014-02-18,401.05,401.8,401.05,401.65,21.0,49.0
2014-02-19,399.9,401.9,399.9,401.55,82.0,69.0
2014-02-20,398.5,398.5,396.9,398.7,103.0,148.0
2014-02-21,399.7,400.15,399.5,400.35,92.0,248.0
2014-02-22,399.7,400.15,399.5,400.35,92.0,248.0
2014-02-23,399.7,400.15,399.5,400.35,92.0,248.0
2014-02-24,0.0,0.0,0.0,401.65,0.0,284.0
2014-02-25,399.85,400.0,399.35,400.95,3.0,284.0
2014-02-26,400.2,400.2,397.3,398.65,26.0,284.0
2014-02-27,399.95,399.95,395.25,398.45,4.0,259.0
2014-02-28,398.35,398.35,395.75,398.4,5.0,260.0
2014-03-01,398.35,398.35,395.75,398.4,5.0,260.0
2014-03-02,398.35,398.35,395.75,398.4,5.0,260.0
2014-03-03,392.5,392.5,387.1,388.15,126.0,260.0
2014-03-04,396.65,398.45,396.65,398.65,4.0,375.0
2014-03-05,398.55,398.65,397.75,398.6,439.0,378.0
2014-03-06,399.95,400.2,399.15,399.95,110.0,796.0
2014-03-07,399.65,399.65,396.4,396.3,20.0,867.0
2014-03-08,399.65,399.65,396.4,,20.0,867.0
2014-03-10,396.6,398.75,392.05,393.4,108.0,876.0
2014-03-11,395.0,395.35,392.65,394.2,20.0,982.0
2014-03-12,392.0,392.4,388.5,391.35,337.0,953.0
2014-03-13,392.45,392.45,383.25,386.0,405.0,1277.0
2014-03-14,383.0,383.65,379.7,382.5,456.0,1548.0
2014-03-15,383.0,383.65,379.7,382.5,456.0,1548.0
2014-03-17,382.2,388.05,382.2,386.85,5781.0,1714.0
2014-03-18,386.9,391.25,384.0,389.3,36172.0,6148.0
2014-03-19,389.65,390.5,385.85,388.9,27323.0,30722.0
2014-03-20,385.85,391.2,385.55,390.7,13924.0,50547.0
2014-03-21,391.25,393.6,388.5,391.4,37686.0,54856.0
2014-03-22,391.25,393.6,388.5,391.4,37686.0,54856.0
2014-03-23,391.25,393.6,388.5,391.4,37686.0,54856.0
2014-03-24,390.3,400.0,387.05,388.2,30661.0,59935.0
2014-03-25,389.4,394.2,389.15,392.85,30033.0,61788.0
2014-03-26,394.35,398.15,393.95,396.85,28312.0,59844.0
2014-03-27,394.65,400.0,350.0,398.5,24557.0,59998.0
2014-03-28,398.85,402.1,398.85,401.9,25624.0,60978.0
2014-03-29,398.85,402.1,398.85,401.9,25624.0,60978.0
2014-03-30,398.85,402.1,398.85,401.9,25624.0,60978.0
2014-03-31,403.05,405.1,402.7,403.5,25717.0,63178.0
2014-04-01,404.8,406.6,403.4,405.65,19654.0,65964.0
2014-04-02,406.9,407.05,405.5,406.1,16278.0,65517.0
2014-04-03,406.3,407.05,404.55,405.65,24695.0,65622.0
2014-04-04,406.55,408.4,404.65,407.45,22542.0,67807.0
2014-04-05,406.55,408.4,404.65,407.45,22542.0,67807.0
2014-04-06,406.55,408.4,404.65,407.45,22542.0,67807.0
2014-04-07,404.75,406.4,402.7,404.3,28302.0,67290.0
2014-04-08,403.95,404.7,399.5,402.7,30260.0,69455.0
2014-04-09,402.8,405.25,402.6,403.4,19432.0,72680.0
2014-04-10,404.85,405.4,397.8,401.95,33391.0,72345.0
2014-04-11,398.3,399.6,393.75,395.65,41063.0,74561.0
2014-04-12,398.3,399.6,393.75,395.65,41063.0,74561.0
2014-04-13,398.3,399.6,393.75,395.65,41063.0,74561.0
2014-04-14,393.75,400.0,391.3,395.5,55844.0,75733.0
2014-04-15,395.15,396.53,390.65,392.8,78144.0,80869.0
2014-04-16,395.95,397.35,393.1,395.9,37939.0,63575.0
2014-04-17,396.1,396.85,393.85,396.54,9427.0,29215.0
