Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-11-20,0.0,0.0,0.0,20.1,2000.0,0.0
2014-11-21,20.05,20.05,19.9,20.0,1490.0,2000.0
2014-11-24,0.0,0.0,0.0,20.05,0.0,3250.0
2014-11-25,20.05,20.2,20.0,20.15,720.0,3250.0
2014-11-26,20.05,20.2,20.05,20.15,300.0,3709.0
2014-11-27,0.0,0.0,0.0,20.1,0.0,3959.0
2014-11-28,20.3,20.3,20.2,20.2,251.0,3959.0
2014-12-01,20.4,20.4,20.3,20.4,1133.0,4109.0
2014-12-02,20.4,20.5,20.25,20.45,587.0,4925.0
2014-12-03,20.3,20.3,20.15,20.2,2512.0,5299.0
2014-12-04,20.25,20.25,20.15,20.5,354.0,5299.0
2014-12-05,20.2,20.2,20.15,20.15,107.0,5499.0
2014-12-08,20.35,20.35,20.35,20.35,1.0,5506.0
2014-12-09,20.85,20.85,20.7,21.0,28.0,5507.0
2014-12-10,20.95,21.05,20.95,21.05,232.0,5506.0
2014-12-11,21.2,21.35,21.15,21.15,1492.0,5506.0
2014-12-12,22.0,22.2,21.9,22.25,5323.0,6889.0
2014-12-15,22.1,22.6,22.0,22.6,1363.0,9163.0
2014-12-16,22.5,23.0,22.0,22.0,3494.0,10141.0
2014-12-17,22.45,22.6,22.25,22.3,3741.0,12432.0
2014-12-18,21.45,21.6,21.25,21.45,513.0,13932.0
2014-12-19,21.15,21.35,21.05,21.1,398.0,14041.0
2014-12-22,21.15,21.15,20.95,21.05,30.0,14013.0
2014-12-23,21.15,21.15,21.0,21.3,124.0,14013.0
2014-12-24,0.0,0.0,0.0,21.3,0.0,14062.0
2014-12-29,21.4,21.4,21.3,21.4,610.0,14062.0
2014-12-30,21.6,21.75,21.5,21.8,439.0,14067.0
2014-12-31,0.0,0.0,0.0,21.8,0.0,14092.0
2015-01-02,22.3,22.55,22.3,22.4,121.0,14092.0
2015-01-05,22.25,22.8,22.25,22.8,245.0,14092.0
2015-01-06,22.85,22.85,22.35,22.55,230.0,14102.0
2015-01-07,22.2,22.45,22.05,22.35,8464.0,14212.0
2015-01-08,22.0,22.0,21.7,21.75,1363.0,18108.0
2015-01-09,21.6,22.15,21.6,22.15,357.0,19084.0
2015-01-12,22.1,22.4,22.0,22.05,1013.0,19105.0
2015-01-13,22.1,22.1,21.9,21.95,306.0,19783.0
2015-01-14,22.45,22.45,22.15,22.5,794.0,20088.0
2015-01-15,22.1,22.5,22.1,22.3,196.0,20364.0
2015-01-16,22.6,22.85,22.5,22.7,727.0,20386.0
2015-01-19,22.5,22.7,22.45,22.7,5929.0,20552.0
2015-01-20,22.45,22.8,22.2,22.65,7814.0,22796.0
2015-01-21,22.7,22.85,22.45,22.55,185.0,25079.0
2015-01-22,22.35,22.35,21.85,22.05,1542.0,25097.0
2015-01-23,21.65,22.0,21.65,21.95,3696.0,24646.0
2015-01-26,22.25,22.25,21.95,21.95,494.0,25755.0
2015-01-27,21.85,22.4,21.8,22.35,1063.0,25413.0
2015-01-28,22.15,22.4,22.05,22.4,884.0,25292.0
2015-01-29,22.9,23.15,22.75,22.95,450.0,24870.0
2015-01-30,22.3,23.05,22.3,23.05,400.0,25068.0
2015-02-02,23.0,23.35,22.9,23.15,103.0,24992.0
2015-02-03,22.7,22.8,22.65,22.7,1557.0,24992.0
2015-02-04,22.3,22.9,22.3,22.7,112.0,24656.0
2015-02-05,23.0,23.0,22.75,22.75,662.0,24677.0
2015-02-06,22.7,22.75,22.6,22.65,105.0,24724.0
2015-02-09,23.05,23.45,23.05,23.25,282.0,24667.0
2015-02-10,23.35,23.4,22.8,23.1,533.0,24844.0
2015-02-11,23.15,23.35,23.15,23.3,91.0,25092.0
2015-02-12,22.9,23.05,22.85,22.9,144.0,25110.0
2015-02-13,22.6,22.65,22.55,22.6,95.0,25174.0
